PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=174 ttl=60 time=3.63 ms
64 bytes from 10.10.0.10: icmp_seq=175 ttl=60 time=4.16 ms
64 bytes from 10.10.0.10: icmp_seq=176 ttl=60 time=5.02 ms
64 bytes from 10.10.0.10: icmp_seq=177 ttl=60 time=4.73 ms
64 bytes from 10.10.0.10: icmp_seq=178 ttl=60 time=5.94 ms
64 bytes from 10.10.0.10: icmp_seq=179 ttl=60 time=11.2 ms
64 bytes from 10.10.0.10: icmp_seq=180 ttl=60 time=4.65 ms
64 bytes from 10.10.0.10: icmp_seq=181 ttl=60 time=3.21 ms
64 bytes from 10.10.0.10: icmp_seq=182 ttl=60 time=4.55 ms
64 bytes from 10.10.0.10: icmp_seq=183 ttl=60 time=5.28 ms
64 bytes from 10.10.0.10: icmp_seq=184 ttl=60 time=4.01 ms
64 bytes from 10.10.0.10: icmp_seq=185 ttl=60 time=5.06 ms
64 bytes from 10.10.0.10: icmp_seq=195 ttl=62 time=4.24 ms
64 bytes from 10.10.0.10: icmp_seq=196 ttl=62 time=2.75 ms
64 bytes from 10.10.0.10: icmp_seq=197 ttl=62 time=9.11 ms
64 bytes from 10.10.0.10: icmp_seq=198 ttl=62 time=4.29 ms
64 bytes from 10.10.0.10: icmp_seq=199 ttl=62 time=3.07 ms
64 bytes from 10.10.0.10: icmp_seq=200 ttl=62 time=3.98 ms
64 bytes from 10.10.0.10: icmp_seq=201 ttl=62 time=2.58 ms
64 bytes from 10.10.0.10: icmp_seq=202 ttl=62 time=2.35 ms
64 bytes from 10.10.0.10: icmp_seq=203 ttl=62 time=3.21 ms
64 bytes from 10.10.0.10: icmp_seq=204 ttl=62 time=2.53 ms
64 bytes from 10.10.0.10: icmp_seq=205 ttl=62 time=3.35 ms
64 bytes from 10.10.0.10: icmp_seq=206 ttl=62 time=9.26 ms
64 bytes from 10.10.0.10: icmp_seq=207 ttl=62 time=2.95 ms
64 bytes from 10.10.0.10: icmp_seq=208 ttl=62 time=3.59 ms
64 bytes from 10.10.0.10: icmp_seq=209 ttl=62 time=4.40 ms
64 bytes from 10.10.0.10: icmp_seq=210 ttl=62 time=2.44 ms
64 bytes from 10.10.0.10: icmp_seq=211 ttl=62 time=3.64 ms
64 bytes from 10.10.0.10: icmp_seq=212 ttl=62 time=2.56 ms
