PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=187 ttl=63 time=8.59 ms
64 bytes from 10.10.0.10: icmp_seq=188 ttl=63 time=1.37 ms
64 bytes from 10.10.0.10: icmp_seq=189 ttl=63 time=1.62 ms
64 bytes from 10.10.0.10: icmp_seq=190 ttl=63 time=1.71 ms
64 bytes from 10.10.0.10: icmp_seq=191 ttl=63 time=2.46 ms
64 bytes from 10.10.0.10: icmp_seq=192 ttl=63 time=1.68 ms
64 bytes from 10.10.0.10: icmp_seq=193 ttl=63 time=1.94 ms
64 bytes from 10.10.0.10: icmp_seq=194 ttl=63 time=1.46 ms
64 bytes from 10.10.0.10: icmp_seq=195 ttl=63 time=1.58 ms
64 bytes from 10.10.0.10: icmp_seq=196 ttl=63 time=7.84 ms
64 bytes from 10.10.0.10: icmp_seq=197 ttl=63 time=2.23 ms
64 bytes from 10.10.0.10: icmp_seq=198 ttl=63 time=2.16 ms
64 bytes from 10.10.0.10: icmp_seq=199 ttl=63 time=1.30 ms
From 10.10.0.3 icmp_seq=213 Time to live exceeded
From 10.10.0.3 icmp_seq=214 Time to live exceeded
64 bytes from 10.10.0.10: icmp_seq=215 ttl=63 time=6.31 ms
64 bytes from 10.10.0.10: icmp_seq=218 ttl=63 time=1.94 ms
64 bytes from 10.10.0.10: icmp_seq=219 ttl=64 time=2.27 ms
64 bytes from 10.10.0.10: icmp_seq=220 ttl=64 time=2.07 ms
64 bytes from 10.10.0.10: icmp_seq=221 ttl=64 time=1.61 ms
64 bytes from 10.10.0.10: icmp_seq=222 ttl=64 time=1.84 ms
64 bytes from 10.10.0.10: icmp_seq=223 ttl=64 time=1.92 ms
64 bytes from 10.10.0.10: icmp_seq=224 ttl=64 time=8.42 ms
64 bytes from 10.10.0.10: icmp_seq=225 ttl=64 time=1.94 ms
64 bytes from 10.10.0.10: icmp_seq=226 ttl=64 time=1.63 ms
64 bytes from 10.10.0.10: icmp_seq=227 ttl=64 time=1.53 ms
64 bytes from 10.10.0.10: icmp_seq=228 ttl=64 time=1.27 ms
64 bytes from 10.10.0.10: icmp_seq=229 ttl=64 time=2.04 ms
64 bytes from 10.10.0.10: icmp_seq=230 ttl=64 time=2.02 ms
64 bytes from 10.10.0.10: icmp_seq=231 ttl=64 time=1.49 ms
64 bytes from 10.10.0.10: icmp_seq=232 ttl=64 time=2.01 ms
64 bytes from 10.10.0.10: icmp_seq=233 ttl=64 time=1.93 ms
64 bytes from 10.10.0.10: icmp_seq=234 ttl=64 time=1.03 ms
64 bytes from 10.10.0.10: icmp_seq=235 ttl=64 time=1.84 ms
64 bytes from 10.10.0.10: icmp_seq=236 ttl=64 time=1.51 ms
64 bytes from 10.10.0.10: icmp_seq=237 ttl=64 time=1.70 ms
64 bytes from 10.10.0.10: icmp_seq=238 ttl=64 time=2.49 ms
64 bytes from 10.10.0.10: icmp_seq=239 ttl=64 time=1.24 ms
64 bytes from 10.10.0.10: icmp_seq=240 ttl=64 time=1.45 ms
64 bytes from 10.10.0.10: icmp_seq=241 ttl=64 time=0.756 ms
64 bytes from 10.10.0.10: icmp_seq=242 ttl=64 time=3.76 ms
64 bytes from 10.10.0.10: icmp_seq=243 ttl=64 time=2.00 ms
64 bytes from 10.10.0.10: icmp_seq=244 ttl=64 time=0.879 ms
64 bytes from 10.10.0.10: icmp_seq=245 ttl=64 time=1.46 ms
64 bytes from 10.10.0.10: icmp_seq=246 ttl=64 time=0.691 ms
64 bytes from 10.10.0.10: icmp_seq=247 ttl=64 time=0.654 ms
64 bytes from 10.10.0.10: icmp_seq=248 ttl=64 time=1.95 ms
64 bytes from 10.10.0.10: icmp_seq=249 ttl=64 time=2.60 ms
64 bytes from 10.10.0.10: icmp_seq=250 ttl=64 time=0.918 ms
64 bytes from 10.10.0.10: icmp_seq=251 ttl=64 time=1.11 ms
64 bytes from 10.10.0.10: icmp_seq=252 ttl=64 time=1.80 ms
64 bytes from 10.10.0.10: icmp_seq=253 ttl=64 time=9.67 ms
