PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=155 ttl=62 time=2.20 ms
64 bytes from 10.10.0.10: icmp_seq=156 ttl=62 time=1.63 ms
64 bytes from 10.10.0.10: icmp_seq=157 ttl=62 time=1.60 ms
64 bytes from 10.10.0.10: icmp_seq=158 ttl=62 time=1.60 ms
64 bytes from 10.10.0.10: icmp_seq=159 ttl=62 time=4.22 ms
64 bytes from 10.10.0.10: icmp_seq=160 ttl=62 time=2.61 ms
64 bytes from 10.10.0.10: icmp_seq=161 ttl=62 time=2.55 ms
64 bytes from 10.10.0.10: icmp_seq=162 ttl=62 time=2.18 ms
64 bytes from 10.10.0.10: icmp_seq=163 ttl=62 time=1.82 ms
64 bytes from 10.10.0.10: icmp_seq=164 ttl=62 time=3.82 ms
64 bytes from 10.10.0.10: icmp_seq=165 ttl=62 time=2.43 ms
64 bytes from 10.10.0.10: icmp_seq=166 ttl=62 time=3.19 ms
64 bytes from 10.10.0.10: icmp_seq=167 ttl=62 time=1.56 ms
64 bytes from 10.10.0.10: icmp_seq=168 ttl=62 time=4.59 ms
64 bytes from 10.10.0.10: icmp_seq=169 ttl=62 time=1.20 ms
64 bytes from 10.10.0.10: icmp_seq=170 ttl=62 time=3.72 ms
64 bytes from 10.10.0.10: icmp_seq=171 ttl=62 time=3.26 ms
64 bytes from 10.10.0.10: icmp_seq=172 ttl=62 time=3.80 ms
64 bytes from 10.10.0.10: icmp_seq=173 ttl=62 time=9.58 ms
64 bytes from 10.10.0.10: icmp_seq=174 ttl=62 time=1.52 ms
64 bytes from 10.10.0.10: icmp_seq=175 ttl=62 time=2.74 ms
64 bytes from 10.10.0.10: icmp_seq=176 ttl=62 time=2.63 ms
64 bytes from 10.10.0.10: icmp_seq=177 ttl=62 time=2.68 ms
64 bytes from 10.10.0.10: icmp_seq=178 ttl=62 time=2.64 ms
64 bytes from 10.10.0.10: icmp_seq=179 ttl=62 time=2.01 ms
64 bytes from 10.10.0.10: icmp_seq=180 ttl=62 time=1.56 ms
64 bytes from 10.10.0.10: icmp_seq=181 ttl=62 time=2.60 ms
64 bytes from 10.10.0.10: icmp_seq=182 ttl=62 time=10.2 ms
64 bytes from 10.10.0.10: icmp_seq=183 ttl=62 time=2.25 ms
64 bytes from 10.10.0.10: icmp_seq=184 ttl=62 time=2.18 ms
64 bytes from 10.10.0.10: icmp_seq=185 ttl=62 time=3.02 ms
64 bytes from 10.10.0.10: icmp_seq=186 ttl=62 time=1.73 ms
64 bytes from 10.10.0.10: icmp_seq=187 ttl=62 time=2.34 ms
64 bytes from 10.10.0.10: icmp_seq=188 ttl=62 time=2.29 ms
64 bytes from 10.10.0.10: icmp_seq=189 ttl=62 time=2.68 ms
64 bytes from 10.10.0.10: icmp_seq=190 ttl=62 time=2.74 ms
64 bytes from 10.10.0.10: icmp_seq=191 ttl=62 time=9.60 ms
64 bytes from 10.10.0.10: icmp_seq=192 ttl=62 time=1.70 ms
64 bytes from 10.10.0.10: icmp_seq=193 ttl=62 time=3.54 ms
64 bytes from 10.10.0.10: icmp_seq=194 ttl=62 time=4.08 ms
64 bytes from 10.10.0.10: icmp_seq=195 ttl=62 time=2.83 ms
