PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=161 ttl=62 time=3.31 ms
64 bytes from 10.10.0.10: icmp_seq=162 ttl=62 time=3.20 ms
64 bytes from 10.10.0.10: icmp_seq=163 ttl=62 time=2.58 ms
64 bytes from 10.10.0.10: icmp_seq=164 ttl=62 time=4.03 ms
64 bytes from 10.10.0.10: icmp_seq=165 ttl=62 time=2.72 ms
64 bytes from 10.10.0.10: icmp_seq=166 ttl=62 time=5.02 ms
64 bytes from 10.10.0.10: icmp_seq=167 ttl=62 time=2.74 ms
64 bytes from 10.10.0.10: icmp_seq=168 ttl=62 time=2.21 ms
64 bytes from 10.10.0.10: icmp_seq=169 ttl=62 time=3.31 ms
64 bytes from 10.10.0.10: icmp_seq=170 ttl=62 time=3.62 ms
64 bytes from 10.10.0.10: icmp_seq=171 ttl=62 time=1.72 ms
64 bytes from 10.10.0.10: icmp_seq=172 ttl=62 time=1.82 ms
64 bytes from 10.10.0.10: icmp_seq=173 ttl=62 time=1.75 ms
64 bytes from 10.10.0.10: icmp_seq=174 ttl=62 time=2.46 ms
64 bytes from 10.10.0.10: icmp_seq=175 ttl=62 time=4.32 ms
64 bytes from 10.10.0.10: icmp_seq=176 ttl=62 time=3.64 ms
64 bytes from 10.10.0.10: icmp_seq=177 ttl=62 time=2.72 ms
64 bytes from 10.10.0.10: icmp_seq=178 ttl=62 time=2.26 ms
64 bytes from 10.10.0.10: icmp_seq=179 ttl=62 time=2.23 ms
64 bytes from 10.10.0.10: icmp_seq=180 ttl=62 time=4.38 ms
64 bytes from 10.10.0.10: icmp_seq=181 ttl=62 time=5.09 ms
64 bytes from 10.10.0.10: icmp_seq=182 ttl=62 time=2.69 ms
64 bytes from 10.10.0.10: icmp_seq=183 ttl=62 time=3.24 ms
64 bytes from 10.10.0.10: icmp_seq=184 ttl=62 time=2.99 ms
64 bytes from 10.10.0.10: icmp_seq=185 ttl=62 time=2.58 ms
64 bytes from 10.10.0.10: icmp_seq=186 ttl=62 time=2.44 ms
64 bytes from 10.10.0.10: icmp_seq=187 ttl=62 time=3.43 ms
64 bytes from 10.10.0.10: icmp_seq=188 ttl=62 time=2.98 ms
64 bytes from 10.10.0.10: icmp_seq=189 ttl=62 time=3.74 ms
64 bytes from 10.10.0.10: icmp_seq=190 ttl=62 time=4.00 ms
64 bytes from 10.10.0.10: icmp_seq=191 ttl=62 time=2.44 ms
64 bytes from 10.10.0.10: icmp_seq=192 ttl=62 time=3.40 ms
64 bytes from 10.10.0.10: icmp_seq=193 ttl=62 time=2.94 ms
64 bytes from 10.10.0.10: icmp_seq=194 ttl=62 time=1.99 ms
64 bytes from 10.10.0.10: icmp_seq=195 ttl=62 time=4.14 ms
64 bytes from 10.10.0.10: icmp_seq=196 ttl=62 time=3.42 ms
64 bytes from 10.10.0.10: icmp_seq=197 ttl=62 time=3.32 ms
64 bytes from 10.10.0.10: icmp_seq=198 ttl=62 time=2.94 ms
64 bytes from 10.10.0.10: icmp_seq=199 ttl=62 time=3.77 ms
64 bytes from 10.10.0.10: icmp_seq=200 ttl=62 time=2.34 ms
64 bytes from 10.10.0.10: icmp_seq=201 ttl=62 time=2.59 ms
64 bytes from 10.10.0.10: icmp_seq=202 ttl=62 time=4.07 ms
64 bytes from 10.10.0.10: icmp_seq=203 ttl=62 time=4.71 ms
From 10.10.0.3 icmp_seq=211 Destination Host Unreachable
From 10.10.0.3 icmp_seq=212 Destination Host Unreachable
From 10.10.0.3 icmp_seq=213 Destination Host Unreachable
From 10.10.0.3 icmp_seq=214 Destination Host Unreachable
From 10.10.0.3 icmp_seq=215 Destination Host Unreachable
From 10.10.0.3 icmp_seq=216 Destination Host Unreachable
From 10.10.0.3 icmp_seq=217 Destination Host Unreachable
From 10.10.0.3 icmp_seq=218 Destination Host Unreachable
From 10.10.0.3 icmp_seq=219 Destination Host Unreachable
From 10.10.0.3 icmp_seq=220 Destination Host Unreachable
From 10.10.0.3 icmp_seq=224 Destination Host Unreachable
From 10.10.0.3 icmp_seq=225 Destination Host Unreachable
From 10.10.0.2 icmp_seq=226 Destination Host Unreachable
From 10.10.0.1 icmp_seq=227 Destination Host Unreachable
From 10.10.0.1 icmp_seq=228 Destination Host Unreachable
From 10.10.0.1 icmp_seq=229 Destination Host Unreachable
From 10.10.0.1 icmp_seq=230 Destination Host Unreachable
64 bytes from 10.10.0.10: icmp_seq=232 ttl=60 time=14.1 ms
64 bytes from 10.10.0.10: icmp_seq=233 ttl=60 time=9.51 ms
64 bytes from 10.10.0.10: icmp_seq=234 ttl=60 time=4.34 ms
From 10.10.0.1 icmp_seq=231 Destination Host Unreachable
64 bytes from 10.10.0.10: icmp_seq=235 ttl=60 time=3.33 ms
64 bytes from 10.10.0.10: icmp_seq=236 ttl=60 time=5.82 ms
64 bytes from 10.10.0.10: icmp_seq=237 ttl=60 time=6.45 ms
64 bytes from 10.10.0.10: icmp_seq=238 ttl=60 time=5.67 ms
64 bytes from 10.10.0.10: icmp_seq=239 ttl=60 time=5.67 ms
64 bytes from 10.10.0.10: icmp_seq=240 ttl=60 time=11.6 ms
64 bytes from 10.10.0.10: icmp_seq=241 ttl=60 time=4.97 ms
64 bytes from 10.10.0.10: icmp_seq=242 ttl=60 time=4.65 ms
64 bytes from 10.10.0.10: icmp_seq=243 ttl=60 time=3.84 ms
