PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=172 ttl=63 time=2.32 ms
64 bytes from 10.10.0.10: icmp_seq=173 ttl=63 time=1.43 ms
64 bytes from 10.10.0.10: icmp_seq=174 ttl=63 time=1.63 ms
64 bytes from 10.10.0.10: icmp_seq=175 ttl=63 time=1.33 ms
64 bytes from 10.10.0.10: icmp_seq=176 ttl=63 time=1.79 ms
64 bytes from 10.10.0.10: icmp_seq=177 ttl=63 time=1.01 ms
64 bytes from 10.10.0.10: icmp_seq=178 ttl=63 time=1.39 ms
64 bytes from 10.10.0.10: icmp_seq=179 ttl=63 time=1.30 ms
64 bytes from 10.10.0.10: icmp_seq=180 ttl=63 time=3.18 ms
64 bytes from 10.10.0.10: icmp_seq=181 ttl=63 time=1.25 ms
64 bytes from 10.10.0.10: icmp_seq=182 ttl=63 time=2.43 ms
64 bytes from 10.10.0.10: icmp_seq=183 ttl=63 time=1.85 ms
64 bytes from 10.10.0.10: icmp_seq=184 ttl=63 time=0.927 ms
64 bytes from 10.10.0.10: icmp_seq=185 ttl=63 time=1.89 ms
64 bytes from 10.10.0.10: icmp_seq=186 ttl=63 time=3.26 ms
64 bytes from 10.10.0.10: icmp_seq=187 ttl=63 time=1.88 ms
64 bytes from 10.10.0.10: icmp_seq=188 ttl=63 time=2.24 ms
64 bytes from 10.10.0.10: icmp_seq=189 ttl=63 time=2.77 ms
64 bytes from 10.10.0.10: icmp_seq=190 ttl=63 time=1.30 ms
64 bytes from 10.10.0.10: icmp_seq=191 ttl=63 time=2.44 ms
64 bytes from 10.10.0.10: icmp_seq=192 ttl=63 time=1.40 ms
64 bytes from 10.10.0.10: icmp_seq=193 ttl=63 time=0.781 ms
64 bytes from 10.10.0.10: icmp_seq=194 ttl=63 time=6.95 ms
64 bytes from 10.10.0.10: icmp_seq=195 ttl=63 time=2.22 ms
64 bytes from 10.10.0.10: icmp_seq=196 ttl=63 time=1.06 ms
64 bytes from 10.10.0.10: icmp_seq=197 ttl=63 time=1.84 ms
64 bytes from 10.10.0.10: icmp_seq=198 ttl=63 time=2.49 ms
64 bytes from 10.10.0.10: icmp_seq=199 ttl=63 time=1.23 ms
64 bytes from 10.10.0.10: icmp_seq=200 ttl=63 time=2.01 ms
64 bytes from 10.10.0.10: icmp_seq=201 ttl=63 time=2.51 ms
64 bytes from 10.10.0.10: icmp_seq=202 ttl=63 time=1.26 ms
From 10.10.0.5 icmp_seq=218 Destination Host Unreachable
From 10.10.0.5 icmp_seq=219 Destination Host Unreachable
From 10.10.0.5 icmp_seq=220 Destination Host Unreachable
64 bytes from 10.10.0.10: icmp_seq=224 ttl=64 time=1.36 ms
64 bytes from 10.10.0.10: icmp_seq=225 ttl=64 time=1.37 ms
64 bytes from 10.10.0.10: icmp_seq=226 ttl=63 time=1.63 ms
64 bytes from 10.10.0.10: icmp_seq=227 ttl=63 time=1.83 ms
64 bytes from 10.10.0.10: icmp_seq=228 ttl=63 time=2.00 ms
64 bytes from 10.10.0.10: icmp_seq=229 ttl=64 time=1.34 ms
64 bytes from 10.10.0.10: icmp_seq=230 ttl=63 time=2.86 ms
64 bytes from 10.10.0.10: icmp_seq=231 ttl=63 time=1.41 ms
64 bytes from 10.10.0.10: icmp_seq=232 ttl=63 time=1.80 ms
64 bytes from 10.10.0.10: icmp_seq=233 ttl=63 time=1.62 ms
64 bytes from 10.10.0.10: icmp_seq=234 ttl=63 time=1.66 ms
64 bytes from 10.10.0.10: icmp_seq=235 ttl=63 time=1.55 ms
64 bytes from 10.10.0.10: icmp_seq=236 ttl=63 time=1.31 ms
64 bytes from 10.10.0.10: icmp_seq=237 ttl=63 time=1.70 ms
64 bytes from 10.10.0.10: icmp_seq=238 ttl=63 time=1.45 ms
64 bytes from 10.10.0.10: icmp_seq=239 ttl=63 time=1.71 ms
64 bytes from 10.10.0.10: icmp_seq=240 ttl=63 time=1.57 ms
64 bytes from 10.10.0.10: icmp_seq=241 ttl=63 time=1.56 ms
64 bytes from 10.10.0.10: icmp_seq=242 ttl=63 time=1.60 ms
64 bytes from 10.10.0.10: icmp_seq=243 ttl=63 time=2.13 ms
64 bytes from 10.10.0.10: icmp_seq=244 ttl=63 time=2.10 ms
64 bytes from 10.10.0.10: icmp_seq=245 ttl=63 time=1.12 ms
64 bytes from 10.10.0.10: icmp_seq=246 ttl=63 time=8.60 ms
64 bytes from 10.10.0.10: icmp_seq=247 ttl=63 time=1.70 ms
64 bytes from 10.10.0.10: icmp_seq=248 ttl=63 time=1.29 ms
64 bytes from 10.10.0.10: icmp_seq=249 ttl=63 time=1.73 ms
64 bytes from 10.10.0.10: icmp_seq=250 ttl=63 time=1.33 ms
64 bytes from 10.10.0.10: icmp_seq=251 ttl=63 time=1.73 ms
64 bytes from 10.10.0.10: icmp_seq=252 ttl=63 time=1.23 ms
64 bytes from 10.10.0.10: icmp_seq=253 ttl=63 time=1.26 ms
64 bytes from 10.10.0.10: icmp_seq=254 ttl=64 time=1.47 ms
64 bytes from 10.10.0.10: icmp_seq=255 ttl=64 time=8.48 ms
64 bytes from 10.10.0.10: icmp_seq=256 ttl=64 time=1.52 ms
64 bytes from 10.10.0.10: icmp_seq=257 ttl=64 time=1.33 ms
64 bytes from 10.10.0.10: icmp_seq=258 ttl=64 time=1.96 ms
64 bytes from 10.10.0.10: icmp_seq=259 ttl=64 time=1.57 ms
64 bytes from 10.10.0.10: icmp_seq=260 ttl=64 time=1.51 ms
64 bytes from 10.10.0.10: icmp_seq=261 ttl=64 time=1.58 ms
64 bytes from 10.10.0.10: icmp_seq=262 ttl=64 time=1.66 ms
64 bytes from 10.10.0.10: icmp_seq=265 ttl=64 time=3.96 ms
64 bytes from 10.10.0.10: icmp_seq=266 ttl=64 time=2.61 ms
64 bytes from 10.10.0.10: icmp_seq=267 ttl=64 time=4.25 ms
64 bytes from 10.10.0.10: icmp_seq=268 ttl=64 time=2.55 ms
64 bytes from 10.10.0.10: icmp_seq=269 ttl=64 time=0.691 ms
64 bytes from 10.10.0.10: icmp_seq=270 ttl=64 time=0.509 ms
64 bytes from 10.10.0.10: icmp_seq=271 ttl=64 time=0.443 ms
64 bytes from 10.10.0.10: icmp_seq=272 ttl=64 time=0.530 ms
64 bytes from 10.10.0.10: icmp_seq=273 ttl=64 time=0.850 ms
64 bytes from 10.10.0.10: icmp_seq=274 ttl=64 time=0.722 ms
64 bytes from 10.10.0.10: icmp_seq=275 ttl=64 time=0.478 ms
64 bytes from 10.10.0.10: icmp_seq=276 ttl=64 time=0.865 ms
64 bytes from 10.10.0.10: icmp_seq=277 ttl=64 time=1.70 ms
64 bytes from 10.10.0.10: icmp_seq=278 ttl=64 time=0.647 ms
64 bytes from 10.10.0.10: icmp_seq=279 ttl=64 time=0.376 ms
64 bytes from 10.10.0.10: icmp_seq=280 ttl=64 time=0.693 ms
64 bytes from 10.10.0.10: icmp_seq=281 ttl=64 time=0.821 ms
64 bytes from 10.10.0.10: icmp_seq=282 ttl=64 time=0.412 ms
