PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=123 ttl=62 time=3.72 ms
64 bytes from 10.10.0.10: icmp_seq=124 ttl=62 time=2.35 ms
64 bytes from 10.10.0.10: icmp_seq=125 ttl=62 time=3.67 ms
64 bytes from 10.10.0.10: icmp_seq=126 ttl=62 time=2.98 ms
64 bytes from 10.10.0.10: icmp_seq=127 ttl=62 time=3.03 ms
64 bytes from 10.10.0.10: icmp_seq=128 ttl=62 time=2.44 ms
64 bytes from 10.10.0.10: icmp_seq=129 ttl=62 time=2.06 ms
64 bytes from 10.10.0.10: icmp_seq=130 ttl=62 time=2.37 ms
64 bytes from 10.10.0.10: icmp_seq=131 ttl=62 time=10.9 ms
64 bytes from 10.10.0.10: icmp_seq=132 ttl=62 time=3.69 ms
64 bytes from 10.10.0.10: icmp_seq=133 ttl=62 time=2.78 ms
64 bytes from 10.10.0.10: icmp_seq=134 ttl=62 time=2.30 ms
64 bytes from 10.10.0.10: icmp_seq=135 ttl=62 time=2.43 ms
64 bytes from 10.10.0.10: icmp_seq=136 ttl=62 time=3.41 ms
64 bytes from 10.10.0.10: icmp_seq=137 ttl=62 time=2.18 ms
64 bytes from 10.10.0.10: icmp_seq=138 ttl=62 time=4.22 ms
64 bytes from 10.10.0.10: icmp_seq=139 ttl=62 time=1.98 ms
64 bytes from 10.10.0.10: icmp_seq=142 ttl=62 time=7.17 ms
64 bytes from 10.10.0.10: icmp_seq=143 ttl=62 time=2.43 ms
64 bytes from 10.10.0.10: icmp_seq=144 ttl=62 time=5.66 ms
64 bytes from 10.10.0.10: icmp_seq=145 ttl=62 time=3.46 ms
64 bytes from 10.10.0.10: icmp_seq=146 ttl=62 time=3.38 ms
64 bytes from 10.10.0.10: icmp_seq=147 ttl=62 time=3.77 ms
64 bytes from 10.10.0.10: icmp_seq=148 ttl=62 time=2.92 ms
64 bytes from 10.10.0.10: icmp_seq=149 ttl=62 time=4.53 ms
64 bytes from 10.10.0.10: icmp_seq=150 ttl=62 time=4.89 ms
64 bytes from 10.10.0.10: icmp_seq=151 ttl=62 time=3.96 ms
64 bytes from 10.10.0.10: icmp_seq=152 ttl=62 time=2.42 ms
64 bytes from 10.10.0.10: icmp_seq=153 ttl=62 time=3.10 ms
64 bytes from 10.10.0.10: icmp_seq=154 ttl=62 time=2.88 ms
64 bytes from 10.10.0.10: icmp_seq=155 ttl=62 time=3.63 ms
64 bytes from 10.10.0.10: icmp_seq=156 ttl=62 time=2.94 ms
64 bytes from 10.10.0.10: icmp_seq=157 ttl=62 time=2.56 ms
64 bytes from 10.10.0.10: icmp_seq=158 ttl=62 time=2.85 ms
64 bytes from 10.10.0.10: icmp_seq=159 ttl=62 time=3.35 ms
64 bytes from 10.10.0.10: icmp_seq=160 ttl=62 time=6.70 ms
64 bytes from 10.10.0.10: icmp_seq=161 ttl=62 time=3.45 ms
64 bytes from 10.10.0.10: icmp_seq=162 ttl=62 time=5.42 ms
64 bytes from 10.10.0.10: icmp_seq=163 ttl=62 time=2.90 ms
64 bytes from 10.10.0.10: icmp_seq=164 ttl=62 time=2.10 ms
64 bytes from 10.10.0.10: icmp_seq=165 ttl=62 time=3.41 ms
64 bytes from 10.10.0.10: icmp_seq=166 ttl=62 time=3.15 ms
64 bytes from 10.10.0.10: icmp_seq=167 ttl=62 time=3.24 ms
64 bytes from 10.10.0.10: icmp_seq=168 ttl=62 time=2.82 ms
64 bytes from 10.10.0.10: icmp_seq=169 ttl=62 time=5.41 ms
64 bytes from 10.10.0.10: icmp_seq=170 ttl=62 time=3.46 ms
64 bytes from 10.10.0.10: icmp_seq=171 ttl=62 time=3.05 ms
64 bytes from 10.10.0.10: icmp_seq=172 ttl=62 time=3.65 ms
64 bytes from 10.10.0.10: icmp_seq=173 ttl=62 time=4.23 ms
64 bytes from 10.10.0.10: icmp_seq=174 ttl=62 time=10.2 ms
64 bytes from 10.10.0.10: icmp_seq=175 ttl=62 time=2.47 ms
64 bytes from 10.10.0.10: icmp_seq=176 ttl=62 time=2.33 ms
64 bytes from 10.10.0.10: icmp_seq=177 ttl=62 time=5.00 ms
64 bytes from 10.10.0.10: icmp_seq=178 ttl=62 time=3.06 ms
64 bytes from 10.10.0.10: icmp_seq=179 ttl=62 time=4.53 ms
64 bytes from 10.10.0.10: icmp_seq=180 ttl=62 time=2.78 ms
64 bytes from 10.10.0.10: icmp_seq=181 ttl=62 time=2.25 ms
64 bytes from 10.10.0.10: icmp_seq=182 ttl=62 time=3.59 ms
64 bytes from 10.10.0.10: icmp_seq=183 ttl=62 time=10.3 ms
64 bytes from 10.10.0.10: icmp_seq=184 ttl=62 time=4.53 ms
64 bytes from 10.10.0.10: icmp_seq=185 ttl=62 time=3.56 ms
64 bytes from 10.10.0.10: icmp_seq=186 ttl=62 time=4.19 ms
64 bytes from 10.10.0.10: icmp_seq=187 ttl=62 time=4.03 ms
64 bytes from 10.10.0.10: icmp_seq=188 ttl=62 time=3.52 ms
64 bytes from 10.10.0.10: icmp_seq=189 ttl=62 time=4.14 ms
64 bytes from 10.10.0.10: icmp_seq=190 ttl=62 time=3.44 ms
64 bytes from 10.10.0.10: icmp_seq=191 ttl=62 time=3.25 ms
64 bytes from 10.10.0.10: icmp_seq=192 ttl=62 time=9.10 ms
64 bytes from 10.10.0.10: icmp_seq=193 ttl=62 time=2.85 ms
64 bytes from 10.10.0.10: icmp_seq=194 ttl=62 time=3.15 ms
64 bytes from 10.10.0.10: icmp_seq=195 ttl=62 time=3.78 ms
64 bytes from 10.10.0.10: icmp_seq=196 ttl=62 time=5.04 ms
64 bytes from 10.10.0.10: icmp_seq=197 ttl=62 time=2.91 ms
64 bytes from 10.10.0.10: icmp_seq=198 ttl=62 time=2.31 ms
64 bytes from 10.10.0.10: icmp_seq=199 ttl=62 time=2.78 ms
